Customer ID,Gender,Age,Number of Dependents,City,Tenure in Months,Avg Monthly Long Distance Charges,Streaming Movies,Streaming Music,Unlimited Data,Payment Method,Monthly Charge,Total Charges,Total Revenue,Customer Status
7823-JSOAG,Male,39,0,Sonoma,3,6.97,No,No,Yes,Bank Withdrawal,74.5,217.45,238.36,Joined
7824-PANSQ,Male,52,0,Mammoth Lakes,58,44.67,No,No,Yes,Bank Withdrawal,80.65,4807.35,7398.21,Stayed
7825-ECJRF,Female,43,1,Santa Clarita,19,28.35,Yes,Yes,No,Bank Withdrawal,106.6,1934.45,2491.38,Churned
7825-GKXMW,Female,41,0,San Diego,1,22.11,No,No,No,Bank Withdrawal,-9,45.8,77.91,Churned
7826-VVKWT,Female,69,1,San Diego,24,20.78,Yes,Yes,Yes,Bank Withdrawal,96.55,2263.45,2762.17,Stayed
7831-QGOXH,Female,27,0,Blue Lake,18,24.4,No,Yes,Yes,Bank Withdrawal,85.2,1553.9,1993.1,Churned
7833-PKIHD,Male,59,0,Palm Desert,51,31.66,Yes,Yes,Yes,Bank Withdrawal,76.4,3966.3,5580.96,Stayed
7838-LAZFO,Male,38,0,Hanford,45,9.91,Yes,Yes,Yes,Bank Withdrawal,78.8,3597.5,4020.17,Stayed
7839-NUIAA,Female,27,1,Davis Creek,61,26.7,No,No,No,Bank Withdrawal,59.8,3641.5,5370.2,Stayed
7839-QRKXN,Female,62,0,Glendale,1,48.25,,,,Credit Card,20.2,20.2,68.45,Churned
7841-FCRQD,Female,27,0,Walnut,33,15.45,No,No,Yes,Credit Card,53.75,1857.3,2367.15,Stayed
7841-TZDMQ,Male,19,0,Sun Valley,2,49.81,No,Yes,Yes,Credit Card,-7,84.5,184.12,Churned
7845-URHJN,Female,24,0,Hacienda Heights,8,11.35,,,,Bank Withdrawal,20.15,156.25,247.05,Churned
7850-THJMU,Female,40,2,Mill Creek,26,12.71,,,,Credit Card,19.65,494.9,825.36,Stayed
7850-VWJUU,Female,37,0,Lakewood,23,24.04,No,No,Yes,Bank Withdrawal,75,1778.5,2331.42,Stayed
7851-FLGGQ,Male,49,0,Wheatland,1,,Yes,Yes,Yes,Mailed Check,44.65,44.65,44.65,Churned
7851-WZEKY,Female,32,0,Stockton,2,38.51,Yes,Yes,Yes,Bank Withdrawal,95.15,196.9,273.92,Churned
7852-LECYP,Male,79,0,Los Angeles,13,48.15,Yes,Yes,Yes,Credit Card,93.8,1261,1886.95,Stayed
7853-GVUDZ,Female,55,1,Los Angeles,1,3.09,,,,Credit Card,20.15,20.15,23.24,Churned
7853-OETYL,Female,40,0,West Covina,4,,No,No,Yes,Bank Withdrawal,29.05,129.6,129.6,Stayed
7853-WNZSY,Male,58,0,El Nido,1,1.61,,,,Credit Card,19.75,19.75,21.36,Joined
7854-EDSSA,Male,46,0,Santa Rosa,22,49.43,No,No,Yes,Bank Withdrawal,59,1254.7,2342.16,Churned
7854-EKTJL,Female,31,5,Salinas,2,29.81,,,,Bank Withdrawal,19.6,35.85,95.47,Churned
7854-FOKSF,Male,54,0,Rosamond,1,,Yes,Yes,Yes,Bank Withdrawal,35.9,35.9,35.9,Churned
7855-DIWPO,Female,60,0,Sloughhouse,21,30.59,No,No,Yes,Bank Withdrawal,68.65,1493.2,2135.59,Stayed
7856-GANIL,Male,71,0,Irvine,45,2.38,No,No,Yes,Bank Withdrawal,98.7,4525.8,4632.9,Stayed
7858-GTZSP,Female,33,0,San Lucas,12,18.75,Yes,Yes,No,Bank Withdrawal,86.55,1066.9,1401.9,Stayed
7860-KSUGX,Male,25,0,Long Beach,72,32.67,No,No,Yes,Credit Card,64.45,4720,7072.24,Stayed
7860-UXCRM,Male,22,2,San Gabriel,63,42.17,No,No,Yes,Credit Card,74.5,4674.55,7331.26,Stayed
7861-UVUFT,Female,36,0,Sloughhouse,15,28.3,No,No,Yes,Bank Withdrawal,84.3,1308.4,1732.9,Churned
7868-BGSZA,Male,30,0,Riverside,43,33.97,Yes,Yes,Yes,Bank Withdrawal,80.2,3581.6,5042.31,Stayed
7868-TMWMZ,Female,69,0,Berkeley,60,24.62,Yes,No,Yes,Bank Withdrawal,110,6668.35,8145.55,Stayed
7869-ZYDST,Male,33,0,Hyampom,31,28.72,No,No,Yes,Credit Card,59.05,1882.8,2773.12,Stayed
7872-BAAZR,Female,49,1,Norwalk,53,30.31,,,,Bank Withdrawal,19.55,1007.9,2614.33,Stayed
7872-RDDLZ,Female,68,0,Piercy,67,48.43,No,No,Yes,Bank Withdrawal,54.9,3725.5,6970.31,Stayed
7873-CVMAW,Male,61,0,Van Nuys,72,46.1,Yes,Yes,Yes,Credit Card,88.55,6362.35,9681.55,Stayed
7874-ECPQJ,Female,57,2,Wofford Heights,4,27.37,,,,Bank Withdrawal,20.05,85.5,194.98,Stayed
7876-AEHIG,Female,48,0,Daly City,51,,Yes,Yes,Yes,Bank Withdrawal,60.15,3077,3077,Stayed
7876-BEUTG,Female,34,0,San Bruno,15,26.54,No,No,Yes,Credit Card,48.8,720.1,1118.2,Stayed
7876-DNYAP,Female,29,2,Washington,69,8.39,,,,Credit Card,19.8,1436.95,2015.86,Stayed
7878-JGDKK,Male,38,0,Selma,4,30.07,No,No,Yes,Credit Card,44.55,220.75,341.03,Stayed
7878-RTCZG,Female,55,0,Inglewood,1,2.38,,,,Credit Card,19.9,19.9,22.28,Joined
7879-CGSFV,Male,19,0,Sugarloaf,55,42.19,Yes,Yes,Yes,Credit Card,100.9,5552.05,7872.5,Stayed
7880-XSOJX,Male,50,0,Garden Grove,4,,No,No,Yes,Credit Card,42.4,146.4,146.4,Stayed
7881-EVUAD,Female,49,0,Oroville,2,,Yes,Yes,Yes,Bank Withdrawal,42.6,72.4,72.4,Churned
7881-INRLC,Male,34,0,San Mateo,45,14.12,Yes,Yes,Yes,Credit Card,100.85,4740,5375.4,Churned
7883-ROJOC,Female,33,0,Point Reyes Station,19,34.51,No,No,Yes,Credit Card,44.9,839.65,1495.34,Stayed
7890-VYYWG,Male,67,0,Sutter,3,,No,No,Yes,Credit Card,36.45,93.7,93.7,Churned
7892-POOKP,Female,23,3,Los Angeles,28,4.89,Yes,Yes,Yes,Bank Withdrawal,104.8,3046.05,3182.97,Churned
7892-QVYKW,Female,25,1,El Cajon,23,9.84,Yes,Yes,Yes,Bank Withdrawal,85.6,1868.4,2094.72,Stayed
7893-IXHRQ,Male,53,0,Sacramento,1,15.91,,,,Bank Withdrawal,20.55,20.55,36.46,Churned
7895-VONWT,Female,20,0,Manhattan Beach,25,,Yes,Yes,Yes,Bank Withdrawal,48.25,1293.8,1293.8,Stayed
7898-PDWQE,Male,22,0,Maxwell,71,18.04,Yes,Yes,Yes,Credit Card,80.4,5727.15,7007.99,Stayed
7901-HXJVA,Male,20,0,Chico,14,18.46,No,No,Yes,Bank Withdrawal,76.45,1117.55,1375.99,Stayed
7901-IIDQV,Male,28,0,San Diego,24,7.52,No,No,Yes,Bank Withdrawal,54.6,1242.25,1394.31,Stayed
7901-TBKJX,Male,76,0,Twentynine Palms,56,5.19,Yes,No,No,Bank Withdrawal,101.05,5594,5894.64,Stayed
7903-CMPEY,Male,78,0,Corte Madera,1,17.51,No,No,Yes,Bank Withdrawal,80.3,80.3,97.81,Churned
7905-NJMXS,Male,68,0,Williams,7,3.19,No,No,Yes,Bank Withdrawal,64.2,475,497.33,Stayed
7905-TVXTA,Female,63,0,Salinas,5,8.32,No,No,Yes,Bank Withdrawal,64.35,352.65,394.25,Stayed
7908-QCBCA,Female,47,0,Atwater,1,33.46,No,No,No,Mailed Check,69.4,69.4,112.86,Churned
7909-FIOIY,Female,21,1,Santa Clara,19,,No,No,Yes,Credit Card,24.85,434.8,434.8,Stayed
7912-SYRQT,Female,35,0,Los Angeles,7,18.99,No,No,Yes,Bank Withdrawal,75.1,552.95,685.88,Churned
7916-VCCPB,Female,58,1,Parker Dam,16,40.03,No,No,Yes,Bank Withdrawal,73.25,1195.75,1836.23,Stayed
7919-ZODZZ,Female,32,2,Antioch,10,42,Yes,Yes,Yes,Credit Card,65.9,660.05,1080.05,Stayed
7921-BEPCI,Female,40,0,Rocklin,72,12.63,No,No,Yes,Bank Withdrawal,59.75,4265,5174.36,Stayed
7921-LMDFQ,Male,69,0,Chula Vista,51,4.14,Yes,Yes,Yes,Bank Withdrawal,94,4905.75,5116.89,Stayed
7923-IYJWY,Male,68,0,Twain Harte,67,44.56,Yes,No,No,Credit Card,116.1,7839.85,10865.37,Stayed
7924-GJZFI,Female,75,0,Jackson,25,38.59,No,No,Yes,Bank Withdrawal,69.3,1813.1,2777.85,Stayed
7925-PNRGI,Female,51,2,Chula Vista,45,10.21,No,No,Yes,Credit Card,81.3,3541.1,4000.55,Stayed
7926-IJOOU,Male,50,0,San Francisco,1,16.36,,,,Credit Card,19.3,19.3,35.66,Joined
7927-AUXBZ,Female,45,0,Sun City,30,9.34,No,No,Yes,Bank Withdrawal,85.15,2555.9,2836.1,Churned
7928-VJYAB,Male,44,1,Lemoore,11,38.48,Yes,Yes,Yes,Bank Withdrawal,90.6,1020.2,1443.48,Stayed
7929-DMBCV,Female,45,0,Arroyo Grande,20,11.39,No,No,Yes,Mailed Check,81,1683.7,1911.5,Stayed
7929-SKFGK,Male,23,0,Mentone,70,21.68,Yes,Yes,Yes,Credit Card,114.3,8244.3,9761.9,Stayed
7931-PXHFC,Male,46,0,Duarte,38,46.21,Yes,Yes,Yes,Credit Card,62.3,2354.8,4110.78,Churned
7932-WPTDS,Female,77,0,San Diego,1,,No,No,Yes,Bank Withdrawal,24.8,24.8,24.8,Churned
7938-OUHIO,Male,28,0,Mill Valley,3,32.76,Yes,Yes,Yes,Bank Withdrawal,98.7,293.65,391.93,Churned
7940-UQQUG,Female,42,2,Thousand Oaks,64,13.95,Yes,Yes,Yes,Bank Withdrawal,104.4,6721.6,7614.4,Stayed
7941-RCJOW,Male,34,0,Tehama,65,44.7,,,,Credit Card,19.55,1218.65,4124.15,Stayed
7943-RQCHR,Female,34,0,Davis,9,10.07,Yes,Yes,No,Bank Withdrawal,94.75,889.9,1010.53,Churned
7945-HLKEA,Female,29,0,Half Moon Bay,60,37.95,No,No,No,Bank Withdrawal,64.75,4039.5,6436.5,Stayed
7945-PRBVF,Male,47,0,Nevada City,35,17.2,,,,Bank Withdrawal,21.45,705.45,1307.45,Stayed
7950-XWOVN,Male,60,0,Oxnard,11,,No,No,No,Credit Card,34.7,383.55,511.02,Stayed
7951-QKZPL,Female,21,0,Saint Helena,33,35.31,,,,Credit Card,24.5,740.3,1870.48,Churned
7951-VRDVK,Female,26,0,Laguna Hills,36,13.9,Yes,Yes,No,Bank Withdrawal,85.85,3003.55,3503.95,Stayed
7952-OBOYL,Male,24,0,Upland,3,25.1,No,Yes,Yes,Credit Card,89.85,244.45,319.75,Joined
7954-MLBUN,Male,41,0,Santa Barbara,31,10.05,Yes,Yes,Yes,Bank Withdrawal,99.45,3109.9,3378.07,Stayed
7956-XQWGU,Male,43,0,Long Beach,27,2.59,,,,Credit Card,19.4,460.25,500.59,Stayed
7957-RYHQD,Female,65,0,Bellflower,40,44.86,No,No,Yes,Credit Card,79.2,3233.85,5028.25,Churned
7963-GQRMY,Female,19,0,Los Angeles,3,44.46,No,Yes,Yes,Credit Card,44.3,134.5,267.88,Churned
7963-SHNDT,Female,63,0,Redwood City,52,,No,No,No,Credit Card,39.1,1982.1,2112.1,Stayed
7964-VEXDG,Male,61,2,Anaheim,21,13.39,No,No,Yes,Bank Withdrawal,80.35,1747.2,2028.39,Stayed
7964-YESJC,Female,21,0,Moorpark,24,9.3,No,No,Yes,Credit Card,66.3,1559.45,1750.06,Stayed
7964-ZRKKG,Male,44,0,Van Nuys,67,37.6,No,No,Yes,Bank Withdrawal,88.4,5798.3,8317.5,Stayed
7966-YOTQW,Male,29,0,Nubieber,10,33.98,No,No,Yes,Credit Card,54.5,568.2,908,Stayed
7967-HYCDE,Male,26,0,Spring Valley,8,41.93,No,Yes,Yes,Bank Withdrawal,70.7,553.4,888.84,Stayed
7968-QUXNS,Male,24,0,Dobbins,6,27.54,,,,Mailed Check,18.95,110.15,275.39,Stayed
7969-AULMZ,Female,63,0,San Francisco,21,9.06,Yes,Yes,Yes,Bank Withdrawal,97.35,2119.5,2309.76,Churned
7969-FFOWG,Male,30,0,Littlerock,65,18.07,,,,Credit Card,19.9,1292.6,2467.15,Stayed
7971-HLVXI,Male,62,2,San Bernardino,72,44,Yes,Yes,Yes,Credit Card,84.5,6130.85,9298.85,Stayed
7973-DZRKH,Female,20,1,Riverside,66,27.09,No,No,Yes,Credit Card,90.95,5930.05,7717.99,Stayed
7975-JMZNT,Male,19,0,Columbia,66,23.27,Yes,Yes,Yes,Bank Withdrawal,91.7,6075.9,7611.72,Stayed
7975-TZMLR,Male,37,0,Reedley,47,16.64,Yes,Yes,Yes,Bank Withdrawal,103.1,4889.3,5671.38,Stayed
7976-CICYS,Male,49,0,Woodland Hills,4,27.04,,,,Credit Card,20.7,83.75,191.91,Stayed
7977-HXJKU,Male,45,2,Scotia,21,27.6,,,,Credit Card,19.6,397,976.6,Stayed
7978-DKUQH,Female,26,0,Lake Elsinore,25,37.1,No,No,Yes,Bank Withdrawal,74.6,1797.75,2725.25,Stayed
7979-CORPM,Male,40,0,Oakdale,24,35.93,No,No,Yes,Credit Card,90.55,2282.55,3144.87,Churned
7980-MHFLQ,Female,42,3,Independence,72,18.21,,,,Credit Card,24.9,1859.2,3170.32,Stayed
7982-VCELR,Female,20,0,Ramona,36,19.64,Yes,Yes,Yes,Credit Card,94.8,3565.65,4242.43,Stayed
7989-AWGEH,Male,24,2,San Luis Obispo,49,,Yes,Yes,Yes,Bank Withdrawal,39.2,1838.15,1838.15,Stayed
7989-CHGTL,Male,52,0,San Diego,1,14.17,,,,Credit Card,19.6,19.6,33.77,Churned
7989-VCQOH,Male,29,1,Auberry,18,10.29,Yes,Yes,Yes,Bank Withdrawal,83.25,1611.15,1796.37,Stayed
7993-NQLJE,Male,39,1,Glenn,15,32.73,No,No,Yes,Mailed Check,75.1,1151.55,1642.5,Stayed
7993-PYKOF,Male,20,0,Rio Nido,8,5.34,No,Yes,Yes,Bank Withdrawal,75,632.95,675.67,Churned
7994-UYIVZ,Male,62,0,Miramonte,8,39.59,Yes,Yes,No,Bank Withdrawal,85.65,659.45,1046.17,Stayed
7994-XIRTR,Male,79,0,Roseville,54,5.14,Yes,No,Yes,Bank Withdrawal,65.25,3529.95,3774.44,Stayed
7995-ZHHNZ,Male,56,0,Fullerton,42,20.65,No,No,Yes,Credit Card,-7,2386.85,3225.32,Stayed
7996-BPXHY,Female,44,3,San Francisco,13,35.19,,,,Bank Withdrawal,25,332.5,789.97,Stayed
7996-MHXLW,Female,51,0,Ocotillo,66,20.77,,,,Credit Card,25.15,1683.6,3054.42,Stayed
7997-EASSD,Female,56,0,Redwood City,63,38.85,No,No,Yes,Credit Card,81.2,4965.1,7412.65,Stayed
7998-WNZEM,Male,51,0,San Francisco,71,12.27,Yes,Yes,Yes,Bank Withdrawal,80.6,5708.2,6579.37,Stayed
7998-ZLXWN,Female,21,0,Larkspur,15,12.41,,,,Credit Card,20.45,330.8,516.95,Stayed
8000-REIQB,Female,73,0,San Diego,1,22.5,No,No,No,Bank Withdrawal,69.95,69.95,102.45,Churned
8003-EWNDZ,Female,52,0,Philo,10,10.46,,,,Bank Withdrawal,21.2,222.65,327.25,Stayed
8006-PYCSW,Female,60,0,Los Angeles,2,35.5,,,,Credit Card,20.1,39.8,110.8,Joined
8007-YYPWD,Female,52,0,Homeland,15,40.97,,,,Bank Withdrawal,25.05,369.1,983.65,Stayed
8008-ESFLK,Female,43,0,Capitola,53,6.68,Yes,Yes,Yes,Bank Withdrawal,110.5,5835.5,6189.54,Stayed
8008-HAWED,Male,38,0,Los Angeles,14,,Yes,Yes,No,Bank Withdrawal,50.75,712.75,722.75,Churned
8008-OTEZX,Female,30,2,Villa Park,35,18.29,,,,Credit Card,19.65,708.8,1348.95,Stayed
8010-EZLOU,Male,75,0,San Marino,15,12.08,No,No,Yes,Bank Withdrawal,80.2,1217.25,1398.45,Churned
8012-SOUDQ,Female,65,0,Los Angeles,43,12.58,No,No,Yes,Bank Withdrawal,90.25,3838.75,4379.69,Stayed
8015-IHCGW,Female,53,1,Garden Grove,72,36.82,Yes,Yes,Yes,Bank Withdrawal,115.5,8425.15,11033.9,Stayed
8016-NCFVO,Male,70,0,Glendale,55,29.3,Yes,No,Yes,Bank Withdrawal,116.5,6382.55,7994.05,Stayed
8016-ZMGMO,Female,73,0,Colusa,66,44.01,No,No,Yes,Bank Withdrawal,70.85,4738.85,7643.51,Stayed
8017-LXHFA,Female,77,0,San Diego,23,31.17,Yes,No,Yes,Bank Withdrawal,94.75,2293.6,3010.51,Churned
8017-UVSZU,Female,62,0,Calabasas,40,48.29,No,No,Yes,Credit Card,56.6,2379.1,4310.7,Stayed
8019-ENHXU,Male,50,0,Oakland,42,34.65,Yes,Yes,No,Bank Withdrawal,99.45,4138.05,5702.89,Churned
8020-BWHYL,Female,70,0,Montrose,15,7.99,No,No,Yes,Credit Card,75.3,1147.45,1267.3,Churned
8022-BECSI,Male,62,0,Santa Ysabel,22,20.46,,,,Credit Card,19.6,422.5,872.62,Stayed
8023-QHAIO,Female,72,0,Corona,56,27.56,No,No,No,Bank Withdrawal,76.85,4275.75,5939.11,Stayed
8024-XNAFQ,Female,66,0,Isleton,72,31.31,Yes,Yes,Yes,Bank Withdrawal,107.4,7748.75,10003.07,Stayed
8028-PNXHQ,Male,40,0,Downey,62,48.73,,,,Bank Withdrawal,24.25,1424.6,4445.86,Stayed
8029-XYPWT,Male,72,0,Anaheim,71,46.82,Yes,No,Yes,Bank Withdrawal,115.05,8016.6,11340.82,Stayed
8033-ATFAS,Female,32,2,San Mateo,39,48.14,No,No,Yes,Credit Card,59.85,2341.5,4218.96,Stayed
8033-VCZGH,Male,27,0,Tracy,50,23.28,Yes,Yes,Yes,Bank Withdrawal,103.95,5231.3,6395.3,Stayed
8034-RYTVV,Female,19,0,Rancho Santa Margarita,55,44.85,No,No,Yes,Credit Card,84.25,4589.85,7056.6,Stayed
8035-BUYVG,Male,39,0,Running Springs,40,,No,No,Yes,Bank Withdrawal,42.35,1716.45,1716.45,Churned
8035-PWSEV,Female,60,0,Hayward,6,35.88,Yes,Yes,Yes,Bank Withdrawal,89.25,487.05,702.33,Stayed
8039-ACLPL,Female,29,0,Mather,72,12.32,Yes,Yes,Yes,Credit Card,68.75,4888.2,5775.24,Stayed
8039-EQPIM,Male,22,0,Spring Valley,69,,Yes,Yes,No,Bank Withdrawal,60.25,4055.5,4175.5,Stayed
8040-MNRTF,Female,47,0,Taft,1,37.51,No,No,Yes,Mailed Check,71.1,71.1,108.61,Joined
8041-TMEID,Male,73,0,Corning,63,37.12,Yes,Yes,Yes,Credit Card,108.5,6991.9,9330.46,Stayed
8042-JVNFH,Male,23,0,Olancha,1,35.28,No,Yes,Yes,Credit Card,71.35,71.35,106.63,Churned
8042-RNLKO,Male,40,0,Watsonville,66,32.22,,,,Bank Withdrawal,25.45,1699.15,3825.67,Stayed
8043-PNYSD,Male,48,2,Lakehead,63,10.67,,,,Mailed Check,19.55,1245.6,1917.81,Stayed
8044-BGWPI,Male,50,2,Ontario,12,33.9,,,,Bank Withdrawal,21.15,306.05,712.85,Stayed
8046-DNVTL,Male,56,0,Weott,62,,No,No,Yes,Credit Card,-10,2345.55,2345.55,Stayed
8048-DSDFQ,Male,63,0,Midway City,1,13.08,,,,Credit Card,20.2,20.2,33.28,Joined
8049-WJCLQ,Male,50,2,Ducor,10,19.77,No,No,Yes,Credit Card,60.2,563.5,761.2,Stayed
8050-DVOJX,Male,67,0,Keeler,49,43.19,Yes,Yes,Yes,Credit Card,81.35,4060.9,6177.21,Stayed
8050-WYBND,Female,55,2,Whittier,22,,Yes,Yes,Yes,Credit Card,49.45,1031.4,1031.4,Stayed
8050-XGRVL,Female,22,3,Millville,62,32.92,No,No,Yes,Credit Card,54.75,3425.35,5457.89,Stayed
8051-HJRLT,Female,72,0,Wrightwood,1,18.2,No,No,Yes,Bank Withdrawal,70.55,70.55,88.75,Churned
8053-WWDRO,Female,62,0,San Diego,6,31.7,,,,Bank Withdrawal,19.5,146.3,336.5,Churned
8058-DMYRU,Male,69,0,Glendale,54,18.58,Yes,No,Yes,Bank Withdrawal,-8,4931.8,5935.12,Stayed
8058-INTPH,Female,57,0,San Diego,1,22.48,No,No,Yes,Bank Withdrawal,79.65,79.65,102.13,Churned
8058-JMEQO,Female,76,0,San Diego,9,12.91,Yes,No,Yes,Bank Withdrawal,84.45,762.5,878.69,Churned
8059-UDZFY,Female,73,2,Lucerne,33,12.75,Yes,No,Yes,Bank Withdrawal,105.35,3465.05,3885.8,Stayed
8060-HIWJJ,Male,35,0,Lincoln,64,14.39,Yes,Yes,Yes,Credit Card,86.55,5632.55,6553.51,Stayed
8062-YBDOE,Male,70,0,Canyon Country,1,7.23,No,No,Yes,Bank Withdrawal,69.65,69.65,76.88,Churned
8063-GBATB,Female,74,0,Cobb,27,31.17,Yes,Yes,Yes,Bank Withdrawal,85.25,2287.25,3128.84,Churned
8063-RJYNF,Male,27,0,Richmond,16,20.44,Yes,Yes,No,Bank Withdrawal,94.25,1483.25,1950.29,Churned
8064-RAVOH,Male,44,3,Oxnard,1,42.55,No,No,Yes,Bank Withdrawal,49.85,49.85,92.4,Joined
8065-BVEPF,Male,80,0,Yorkville,65,18.23,Yes,Yes,Yes,Bank Withdrawal,99.1,6496.15,7681.1,Stayed
8065-QBYTO,Female,68,0,Pomona,71,3.91,No,No,Yes,Credit Card,99.65,7181.25,7458.86,Stayed
8065-YKXKD,Female,39,0,San Diego,10,5.63,No,No,Yes,Bank Withdrawal,74.75,799.65,855.95,Churned
8066-POXGX,Female,28,0,Fresno,13,,Yes,Yes,Yes,Bank Withdrawal,-3,446.1,446.1,Churned
8067-NIOYM,Female,51,3,Irvine,24,20.6,,,,Credit Card,21.1,490.65,985.05,Stayed
8069-RHUXK,Female,55,0,Fullerton,67,,No,No,Yes,Credit Card,35.7,2545.7,2545.7,Stayed
8069-YQQAJ,Male,63,0,Studio City,14,,No,No,Yes,Mailed Check,31.1,419.7,419.7,Stayed
8070-AAWZP,Male,68,0,Sheridan,24,,No,No,Yes,Credit Card,34.25,828.2,828.2,Stayed
8071-SBTRN,Female,63,0,Canoga Park,70,23.15,Yes,Yes,Yes,Credit Card,111.15,7737.55,9311.79,Stayed
8073-IJDCM,Female,44,0,Rescue,1,26.37,,,,Mailed Check,20.3,20.3,46.67,Churned
8075-GXIUB,Male,79,0,Spring Valley,9,22.79,,,,Credit Card,19.85,183.15,388.26,Stayed
8076-FEZKJ,Male,58,0,Silverado,10,15.71,,,,Credit Card,19.5,225.85,382.95,Stayed
8079-XRJRS,Male,39,0,Pleasant Grove,65,49.33,No,No,Yes,Bank Withdrawal,89.75,5769.6,8957.33,Churned
8080-DDEMJ,Male,71,0,Glendale,1,15.28,No,No,Yes,Bank Withdrawal,45.1,45.1,60.38,Churned
8080-POTJR,Female,59,0,Rancho Palos Verdes,30,6.74,Yes,Yes,Yes,Credit Card,79.3,2427.1,2629.3,Stayed
8082-GHXOP,Male,20,1,Esparto,13,26.63,No,Yes,Yes,Credit Card,44,659.35,1005.54,Stayed
8083-YTZES,Male,52,0,San Diego,4,47.82,No,No,Yes,Bank Withdrawal,74.35,265.35,456.63,Churned
8084-OIVBS,Female,31,0,Clarksburg,11,46.49,,,,Credit Card,20,211.95,723.34,Stayed
8085-MSNLK,Female,21,0,San Jose,62,42.68,Yes,Yes,Yes,Credit Card,113.95,6891.4,9537.56,Stayed
8086-OVPWV,Male,58,0,San Diego,2,26.47,Yes,Yes,No,Bank Withdrawal,80.2,181.1,244.04,Churned
8087-LGYHQ,Male,40,0,Crestline,9,15.53,Yes,Yes,Yes,Bank Withdrawal,94.05,811.65,951.42,Stayed
8089-UZWLX,Female,75,0,El Nido,71,47.86,Yes,No,Yes,Bank Withdrawal,104.05,7413.55,10811.61,Stayed
8091-TTVAX,Male,39,0,Los Angeles,58,5.69,Yes,Yes,Yes,Credit Card,100.35,5681.1,6011.12,Stayed
8092-NLTGF,Male,25,0,Reseda,72,29.29,,,,Bank Withdrawal,24.75,1777.6,3886.48,Stayed
8095-WANWK,Female,46,0,Kettleman City,10,3.55,No,No,No,Credit Card,45.25,428.7,419.3,Stayed
8096-LOIST,Female,57,0,Stirling City,19,40.22,Yes,Yes,Yes,Bank Withdrawal,56.2,1093.4,1857.58,Stayed
8097-OMULG,Male,63,2,San Jose,59,15.94,Yes,Yes,Yes,Credit Card,76.75,4541.9,5482.36,Stayed
8097-VBQTZ,Male,61,0,Anaheim,54,27.62,No,No,Yes,Credit Card,69.9,3883.3,5374.78,Stayed
8098-LLAZX,Female,74,0,San Diego,4,31.61,Yes,No,Yes,Bank Withdrawal,95.45,396.1,522.54,Churned
8098-TDCBU,Female,55,0,North Fork,42,33.63,,,,Bank Withdrawal,25.25,1108.2,2520.66,Stayed
8099-MZPUJ,Male,49,2,Carmel,48,12.57,Yes,Yes,Yes,Credit Card,111.8,5443.65,6047.01,Stayed
8100-HZZLJ,Female,26,1,Indio,43,5.6,Yes,Yes,Yes,Bank Withdrawal,63.95,2737.05,2977.85,Stayed
8100-PNJMH,Male,39,0,Glennville,68,41.61,Yes,Yes,Yes,Credit Card,88.85,6132.7,8962.18,Stayed
8104-OSKWT,Female,61,0,Anaheim,12,14.42,No,No,Yes,Bank Withdrawal,79.8,1001.2,1152.71,Stayed
8106-GWQOK,Male,47,0,Warner Springs,38,,Yes,Yes,Yes,Bank Withdrawal,60,2193.2,2193.2,Stayed
8107-KNCIM,Male,73,0,San Francisco,14,45.46,No,No,Yes,Bank Withdrawal,75.1,1013.35,1649.79,Stayed
8107-RZLNV,Male,22,0,South Gate,72,15.09,Yes,Yes,Yes,Bank Withdrawal,106.3,7565.35,8651.83,Stayed
8108-UXRQN,Female,23,1,Lawndale,11,,Yes,Yes,Yes,Bank Withdrawal,50.55,565.35,565.35,Stayed
8109-YUOHE,Male,58,0,Porter Ranch,17,36.47,No,No,Yes,Credit Card,56.1,946.95,1566.94,Stayed
8111-BKVDS,Female,31,0,Escondido,10,,No,No,Yes,Bank Withdrawal,40.7,449.3,449.3,Stayed
8111-RKSPX,Male,20,0,Santa Rosa,4,29.98,No,Yes,Yes,Bank Withdrawal,72.2,305.55,425.47,Churned
8111-SLLHI,Male,65,0,San Jose,39,33.25,Yes,Yes,Yes,Bank Withdrawal,105.65,4284.8,5581.55,Churned
8118-LSUEL,Male,74,0,Roseville,23,17.62,Yes,No,Yes,Bank Withdrawal,106.4,2483.5,2888.76,Churned
8118-TJAFG,Male,33,1,Gardena,9,36.94,Yes,Yes,Yes,Bank Withdrawal,101.5,906.85,1239.31,Stayed
8120-JDCAM,Male,42,1,Vallejo,4,37.23,No,No,Yes,Credit Card,69.55,284.9,433.82,Stayed
8123-QBNAZ,Female,39,1,Scott Bar,36,43.7,Yes,Yes,Yes,Credit Card,104.5,3684.95,5258.15,Stayed
8124-NZVGJ,Female,29,0,Baker,6,,Yes,Yes,Yes,Credit Card,49.25,255.6,255.6,Stayed
8125-QPFJD,Female,36,0,Greenview,72,1.34,Yes,Yes,Yes,Bank Withdrawal,84.9,6065.3,6161.78,Stayed
8128-YVJRG,Female,61,0,Berkeley,7,40.32,No,No,Yes,Credit Card,79.65,604.7,886.94,Churned
8129-GMVGI,Female,58,3,San Bruno,56,35.38,,,,Credit Card,20.05,1090.1,3071.38,Stayed
8132-YPVBX,Female,28,0,Salinas,6,40.64,Yes,Yes,Yes,Credit Card,85.95,514.6,758.44,Stayed
